gene	pLI
XKR9	2.097167485356e-08
LACTB2	0.00111557039732116
UBE2W	0.943089074266136
TMEM70	0.0024405212032375
TERF1	0.816892009363162
MSC	0.670827167916839
LY96	0.00102490957004799
RP11-383H13.1	0.035520599913294
TCEB1	0.64186303933258
RPL7	0.986839352081079
EYA1	0.995603123269616
MRPS28	0.00231260958264388
FABP5	0.0880923276529795
ZC2HC1A	0.935997043200724
PKIA	0.250876938224624
HNF4G	0.794892378919221
CRISPLD1	0.00163664597607871
HEY1	0.88703068048274
IL7	0.863319283684702
ZBTB10	0.954883674040401
ZFHX4	0.999999977871735
PEX2	0.0475471198779967
ZNF704	0.957101641659734
PAG1	0.00764355724278511
STMN2	0.918649340243196
GDAP1	0.000641607993351713
TPD52	0.00369796240089838
PI15	0.0181235845251322
JPH1	0.898701978017738
PMP2	0.0288863094788662
LRRCC1	2.80103423055263e-17
FABP9	0.00219755730525977
IMPA1	0.638412751348641
CA13	0.000212214300962362
FABP4	0.0255295459982902
CA3	2.66037358411807e-05
RALYL	0.39840794986246
SLC10A5	0.000321121917448655
CA1	2.09554861039198e-05
CHMP4C	0.00125591037249746
E2F5	0.0198488378114409
FABP12	0.00244996528815898
ZFAND1	0.00036969563790917
CA2	0.0800342406955878
C8orf59	0.0410943935148177
SNX16	1.93644963500941e-07
TMEM64	0.141854311586276
MMP16	0.993412757341751
PSKH2	9.21070978331936e-07
NECAB1	0.289999460732733
TMEM55A	0.29459913178574
DECR1	5.92085042925243e-05
CNGB3	4.13991089144626e-09
NBN	1.26033026864153e-08
RIPK2	0.396822472463049
RMDN1	3.52215572302207e-07
SLC7A13	2.13523811290648e-14
OSGIN2	0.980903202461023
CNBD1	1.1192966806534e-08
OTUD6B	3.32527051592979e-05
CPNE3	7.14847866693541e-14
CALB1	0.965221302584917
WWP1	0.992784820104209
ATP6V0D2	7.2208987371158e-08
DCAF4L2	0.00117429880882856
INTS8	0.950391329253461
GEM	0.000760948882948666
RUNX1T1	0.998312954032453
RBM12B	0.0655895251404752
KIAA1429	0.999839320640018
FAM92A1	0.000126018559931015
CDH17	5.2544108543278e-06
RAD54B	2.45961537585823e-07
TMEM67	2.1493329200334e-15
SLC26A7	3.58534433989964e-07
DPY19L4	8.64149276896821e-15
PDP1	0.269221571957654
ESRP1	0.999913245355383
NDUFAF6	0.000587008698144932
NIPAL2	0.000689361512999818
CPQ	2.61158074063993e-08
POP1	4.68488024594949e-06
C8orf37	0.00159191294327309
RPL30	0.762113128248388
MATN2	0.000264710473331625
UQCRB	0.182568971371486
PTDSS1	0.729373337575689
LAPTM4B	0.000142322422056617
SDC2	0.5441915618898
CCNE2	0.603779117533685
MTDH	0.559779317279646
TP53INP1	0.000445909377429739
C8orf47	0.000237765750387845
PLEKHF2	0.742806360806012
TSPYL5	0.959469732461986
GDF6	0.897618234706382
MTERFD1	3.30351942200448e-05
HRSP12	0.243099311180064
NCALD	0.804587229597301
RGS22	2.00155076566038e-17
RNF19A	0.0560552527022119
YWHAZ	0.947857424648767
VPS13B	2.11510175371293e-22
POLR2K	0.0664029466522692
GRHL2	0.999661581286025
ZNF706	0.214916315031949
PABPC1	0.999848854159286
STK3	1.15028506912883e-06
UBR5	1
RRM2B	0.764505845751521
FBXO43	0.00300263768345207
KCNS2	0.503724472683498
ANKRD46	0.905349795391668
SPAG1	2.46594766424115e-06
OSR2	0.535509967717049
COX6C	0.228445258063812
SNX31	3.51555398306378e-11
ABRA	1.87498383107381e-05
ATP6V1C1	0.0825485321342717
CTHRC1	0.0065978471924524
KLF10	0.0149884146016203
OXR1	0.895900513222264
SLC25A32	2.6496336373799e-05
ZFPM2	0.999889682197415
DCAF13	0.000137542260967435
ANGPT1	0.987803769801121
LRP12	0.987336123371698
AZIN1	0.987138253346893
DCSTAMP	0.00552442702967807
DPYS	3.23461977225846e-08
BAALC	3.80451110569545e-05
ODF1	0.365895798129837
RIMS2	0.999984143216421
FZD6	1.28951986946173e-06
SLC30A8	6.95399355721183e-09
RAD21	0.999046666801449
CSMD3	0.999999993484183
ENY2	0.783116158523253
TMEM74	0.0157501557337947
EIF3E	0.890397293525306
NUDCD1	9.80896924230316e-06
TRHR	0.234729834445208
EIF3H	0.361506321634945
EMC2	0.00143587716989633
SYBU	0.0173414804289183
EBAG9	0.915634322749438
UTP23	0.028507589834581
TRPS1	0.976910786930831
AARD	0.318419140991248
KCNV1	0.739595803217823
PKHD1L1	2.66598376080927e-59
RSPO2	0.614200533634416
TBC1D31	1.44232567000396e-09
DEPTOR	0.0144729469840076
DSCC1	0.0750355423512774
SAMD12	0.000912260932321019
COL14A1	0.00170003541326207
DERL1	0.0361531699928515
MAL2	0.435454536638974
ENPP2	0.00784453838422922
EXT1	0.998424553284414
MTBP	6.86933175633658e-06
NOV	0.350084053099548
COLEC10	0.0788943977993257
MRPL13	2.9740427353576e-06
TAF2	0.218384308593088
MED30	0.571069006757057
SNTB1	0.501350021298321
TNFRSF11B	0.212176718116593
ZHX2	0.683655667090098
HAS2	0.991253210280334
SQLE	0.970265491762815
WDYHV1	0.000261040596847198
FAM91A1	0.882429996514136
ATAD2	0.999999247278437
FAM83A	0.00213805174543711
ZNF572	0.00297369873895244
KIAA0196	5.77084136508714e-11
MTSS1	0.999595905531743
FER1L6	1.56512027666965e-29
FBXO32	0.9567471342799
KLHL38	0.000135944818438981
ZHX1-C8ORF76	0.00441476790205127
TMEM65	0.554922004316399
TATDN1	4.63016571661181e-07
C8orf76	6.37713156368707e-05
RNF139	0.177200417836973
TRMT12	0.920966642071008
NDUFB9	0.151109719429361
ZHX1	0.759549613015565
ANXA13	0.0198014838605134
EFR3A	0.0724858125199219
TRIB1	0.574028258241204
FAM49B	0.994665175423552
SLA	0.6441462826218
ASAP1	0.999980393021246
TMEM71	1.53999207914738e-08
NDRG1	0.129829164159063
WISP1	0.0614853187460444
GSDMC	1.77797307282458e-11
FAM84B	0.0142266534650504
LRRC6	1.9447772240777e-07
POU5F1B	4.27627815316793e-06
OC90	2.6753839404977e-08
NSMCE2	0.0587527998634301
ADCY8	0.0967136311908052
TG	2.05333804648283e-27
KCNQ3	0.960136862858941
PHF20L1	0.999986639666515
GPR20	0.307986075712326
TSNARE1	5.51879177765623e-06
KHDRBS3	0.805020318279903
PTP4A3	0.114619667605957
COL22A1	4.15241103626115e-29
SLC45A4	0.0135648258825903
ZFAT	0.435576977239731
FAM135B	0.999994122199697
TRAPPC9	7.18212462851968e-06
ARC	0.908917997991189
KCNK9	0.116351747979714
DENND3	0.375146352807181
ST3GAL1	0.517249533098068
BAI1	0.999496741092092
PTK2	0.999953621958936
AGO2	0.999975217690356
CHRAC1	0.65509539566382
GLI4	0.00552870293477494
C8orf31	7.05676584975477e-05
LY6H	0.437484416200166
TOP1MT	2.07137429077899e-17
LYPD2	0.0596742310314543
ZNF696	0.0305674911499945
LY6D	0.000573190126898162
GML	0.417132951763041
CYP11B1	0.000874195661528899
GPIHBP1	0.0207086137865764
CYP11B2	1.30741026987892e-10
LY6E	0.724441610732408
THEM6	0.0247491548969703
ZFP41	0.0382019756069226
RHPN1	5.39581758106332e-07
LY6K	0.00348526847500256
PSCA	0.00825325639874282
SLURP1	0.316450947966924
LYNX1	0.10077731237904
PUF60	0.781132679351485
PARP10	0.00651122507151623
FAM83H	0.962433467439942
ZNF623	0.0785206957681958
EPPK1	4.4387917885272e-21
MAPK15	3.41994904397595e-12
ZC3H3	0.987137776504995
EEF1D	0.660963929350463
PLEC	0.355430306334869
PYCRL	0.0708068981530467
GSDMD	1.88549600838265e-07
MROH6	3.2014492335067e-10
ZNF707	0.0101668761993949
TSTA3	0.0169074130750904
NRBP2	0.00881174514101387
SCRIB	0.916556186371713
NAPRT1	2.47402415276331e-12
TIGD5	0.00671996907815354
DGAT1	4.77391408772677e-09
SCRT1	0.287978766900845
SHARPIN	0.0134541608729749
GRINA	0.681947865976672
SPATC1	1.390111108577e-07
CYC1	0.971344883950188
MAF1	0.940322896021556
TMEM249	0.367641001561678
OPLAH	3.6488218339806e-11
BOP1	0.537135763229383
MROH1	0.465935114289827
HSF1	0.817260046817676
EXOSC4	0.0816098414366879
GPAA1	7.35462648597466e-07
ZNF251	9.65527437602377e-06
ADCK5	0.993754584467849
FOXH1	0.0586291809166042
LRRC14	0.00491451123482466
VPS28	0.351061067569221
FBXL6	0.000357169009812559
PPP1R16A	0.140664685701156
C8orf82	0.00624158698660042
ZNF34	0.194244251515856
CPSF1	0.11374945873986
LRRC24	0.737264613624724
ARHGAP39	0.00396723467187666
KIFC2	0.00267870406419381
SLC39A4	0.00362650599451682
SLC52A2	0.00948086988907973
TONSL	8.34718824779241e-05
GPT	1.22641396585388e-12
MFSD3	1.19634508945101e-08
CYHR1	0.657385331711168
ZNF16	1.48211382249807e-07
ZNF517	9.29309823792751e-05
ZNF250	0.0492646777397783
RPL8	0.918982737759184
COMMD5	0.0147994541692227
C8orf33	3.94704634213994e-05
ZNF7	0.00082349151894399
CDC37L1	0.909273210406346
SMARCA2	0.999999870914248
C9orf66	0.000614022661673711
DMRT2	0.780463947371561
KANK1	6.88482968662844e-13
AK3	0.000283188398822584
GLIS3	0.00022663128075796
DMRT3	0.000973349773259766
DOCK8	0.00562707867546655
SLC1A1	0.00354225910314141
CBWD1	0.558074884612717
PPAPDC2	0.800261507651384
DMRT1	0.64256128155786
RFX3	0.999863482469488
KCNV2	5.60688701401113e-12
RCL1	0.981823734072706
SPATA6L	7.96140670081052e-10
VLDLR	0.00566094366229076
KIAA0020	1.8971894993459e-13
MLANA	6.82928569219647e-09
RANBP6	0.778283742789551
TMEM261	0.000707703715297911
INSL4	0.00143574529651263
CD274	0.0193050769936687
UHRF2	0.998943569217089
KIAA1432	0.999548133914832
RLN2	3.8421720281695e-05
TPD52L3	0.167070882208014
PLGRKT	5.52121651181085e-08
INSL6	3.5029234533758e-05
ERMP1	9.14058338410336e-05
IL33	5.80979365104427e-07
GLDC	1.6490860288961e-12
KDM4C	0.0251546113252047
PDCD1LG2	0.00200473005518976
RLN1	0.00323587715375336
JAK2	0.993830347954674
PTPRD	0.999999783527064
PSIP1	0.973360969370892
HAUS6	1.97764055180064e-07
ZDHHC21	0.0372825261159989
TTC39B	7.28537619580476e-10
FAM154A	1.39636112036205e-14
TYRP1	2.29358193707723e-16
LURAP1L	0.314942549061618
ADAMTSL1	0.00833848829617618
SNAPC3	0.000178875264716295
CNTLN	7.39218805116949e-27
BNC2	0.998772003977607
NFIB	0.983757039134248
SH3GL2	0.867259243582205
CER1	0.00169885711834249
RRAGA	0.258806129536447
FOCAD	3.77744438058277e-12
PLIN2	6.04924603863975e-06
SLC24A2	0.0193457546046448
RPS6	0.746031472740997
MLLT3	0.992696341253607
DENND4C	0.985989692174603
IFNW1	0.00587427414376032
PTPLAD2	0.0184139678708797
IFNA17	0.0456511667675199
ACER2	0.115607897308574
IFNA5	0.0447075860288945
IFNA10	0.0121187788127764
IFNB1	0.0124688120660835
IFNA21	8.21119426899122e-07
IFNA16	0.00623348305354068
KLHL9	0.983711768848003
IFNA4	0.239017966378637
IFNA7	8.1113477852687e-05
IFNA6	0.000835159021865021
MTAP	0.0246426872568302
CDKN2A	0.345031535732444
PLAA	0.955048957102123
EQTN	6.51191942664987e-06
IFNE	6.2004601704622e-07
CDKN2B	0.275310854683296
CAAP1	0.666011639779887
IFNA13	0.707372428848069
TUSC1	0.317525987849113
TEK	0.99996696204519
IFNA8	0.000174068940696958
MOB3B	0.136697695497346
LRRC19	3.27377844229117e-05
DMRTA1	0.00041221793613101
ELAVL2	0.963925582175978
IFNA2	0.0435804272969637
IFNA1	0.707396407839362
IFT74	8.02883596087687e-05
B4GALT1	0.419660243641448
NDUFB6	0.0396854902099015
DDX58	6.59977968090954e-15
SMU1	0.99803508007991
TAF1L	0.540622142409716
ACO1	1.22689601172319e-06
NOL6	0.999168610763706
APTX	0.000155168446218754
IFNK	7.70157736164574e-07
SPINK4	0.704844933676826
NFX1	0.39647866571643
AQP7	9.38282147034025e-09
TOPORS	0.942243069912131
CHMP5	0.198231146214306
LINGO2	0.946445431815318
TMEM215	0.00768865989958619
AQP3	0.437522766727256
C9orf72	0.0111433918342946
DNAJA1	0.176039293442131
UBE2R2	0.893402214340464
ARID3C	2.89567672590575e-06
GALT	0.000637376524812944
KIF24	4.52766225028429e-12
DCAF12	0.0527142829754447
C9orf24	6.25336846849059e-05
DCTN3	0.0801705216651335
NUDT2	0.0144437837516802
PRSS3	2.86264584307754e-09
UBAP1	0.941211642365824
SIGMAR1	0.113531897019464
RPP25L	0.823606201101416
FAM219A	0.622887185590646
CNTFR	0.873735365550881
UBAP2	0.997965536774141
ENHO	0.119524238915555
DNAI1	0.0070906799653816
ANKRD18B	0.00596722081394296
IL11RA	9.27588597864625e-15
KIAA1161	2.7504571673416e-08
CCL21	0.100106144095034
RUSC2	0.999915049073777
TESK1	0.999575384858191
CCL19	0.304534407852529
STOML2	0.758069099940993
FAM214B	0.921461318973042
FANCG	7.37155625787929e-07
UNC13B	2.23791395282039e-05
SIT1	0.0299469050971982
FAM166B	0.00139823407923312
C9orf131	9.54150830006705e-12
VCP	0.999974914329178
KIAA1045	0.837373378596789
CCL27	0.0149058212500124
CD72	0.935545934958801
PIGO	2.40035783149952e-06
DNAJB5	0.429309205426075
TLN1	0.999999999985215
CREB3	3.50303710982482e-07
HINT2	0.00122948863291962
MSMP	0.421194180688966
NPR2	0.999695765770269
GBA2	3.35934212193506e-08
FAM221B	2.36213928566631e-05
GLIPR2	0.00303072262889202
SPAG8	7.21446653873329e-07
CCDC107	8.54770860073632e-08
CA9	1.24338760674939e-06
HRCT1	0.162381357678256
RGP1	0.00145471183606884
TMEM8B	0.000806894548850596
OR2S2	0.00470989154380578
TPM2	0.000149934627199468
OR13J1	9.00350674343066e-05
RECK	0.00760136150715211
CCIN	0.0486662948263303
ARHGEF39	6.77431559388565e-08
MELK	2.14595739956795e-07
PAX5	0.977327728261006
GNE	3.10203615205705e-05
FRMPD1	6.37792718145017e-08
ZBTB5	0.76278323405356
ZCCHC7	8.07259858670119e-10
EXOSC3	0.661935479642036
ALDH1B1	0.0679796668113299
TOMM5	0.594988496716175
ANKRD18A	0.0311351971845154
IGFBPL1	0.190829295934982
POLR1E	2.76322655207177e-05
DCAF10	0.988318113120051
RNF38	0.998565745297671
SHB	0.668485100962618
GRHPR	7.65648175179117e-05
SLC25A51	0.0423463485747461
TRMT10B	5.14284167319808e-05
CLTA	0.950057906488018
FBXO10	0.0890509405231352
SPATA31A2	0.451324461892094
CNTNAP3	0.0271822134679567
ANKRD20A2	0.124997947826733
SPATA31A7	0.4952727579029
ANKRD20A4	0.0662953687980875
FOXD4L5	0.592876784333427
FAM122A	0.790745711264042
CBWD6	0.233238573487859
PGM5	0.932176130201667
CBWD3	0.346127127405728
PIP5K1B	0.0838524965987721
ANKRD20A1	0.850717951072242
CBWD5	0.543298024499571
TMEM252	0.00305199737750545
FXN	0.803512809070651
PRKACG	0.00423964270530581
C9orf85	0.0337099789845892
APBA1	0.742835753864716
TMC1	7.48369504828497e-05
RORB	0.997353826648276
MAMDC2	0.0440677989958987
ALDH1A1	0.988308716794064
GDA	0.997384939164366
ANXA1	0.000248216736650718
PTAR1	0.652785432558245
TJP2	3.65218187188698e-06
FAM189A2	4.24144839691595e-06
TMEM2	6.07952493107118e-09
TRPM3	0.000131826565620101
C9orf135	8.37729974137308e-05
KLF9	0.869147766240047
ZFAND5	0.897541885819321
TRPM6	0.917170512816254
ABHD17B	0.951230020980714
SMC5	0.99589644442776
IDNK	0.458820943183914
C9orf40	0.259709623691987
NMRK1	0.0043069450645144
GCNT1	0.24723707687058
OSTF1	0.87850586464088
RFK	0.838856729391341
FOXB2	0.000192893229240311
PSAT1	7.9176472314247e-07
PCSK5	0.000460855989277634
TLE4	0.999760996923883
C9orf41	0.79587417404901
PRUNE2	1.06670246344164e-11
CEP78	8.52585513687581e-05
GNA14	2.3769633461422e-07
TLE1	0.894141470771366
RASEF	0.00154596466643696
VPS13A	0.138361525662542
FRMD3	0.111291102853054
GNAQ	0.974237417838101
RMI1	0.0117462074772766
NAA35	0.999983634032722
GAS1	0.621168427556856
C9orf153	0.229437008347884
UBQLN1	0.997673368992446
C9orf64	0.000788344584578692
CTSL	0.00658073293669422
CDK20	3.39127130191209e-10
GKAP1	0.0721385338767428
NTRK2	0.999940190021857
SPATA31E1	9.05186535773393e-20
SLC28A3	2.31318926084029e-15
ZCCHC6	0.999999901524585
DAPK1	0.999700332409767
HNRNPK	0.999503962040514
C9orf170	1.43321001743948e-06
GOLM1	0.0411708911916354
KIF27	6.67438566368888e-09
ISCA1	0.767109628575183
AGTPBP1	0.149688705662119
OMD	0.00179293726397107
NOL8	8.92404112584683e-08
NXNL2	0.492677615315421
SHC3	0.31427868005597
S1PR3	0.323197481775408
CKS2	0.366799210395593
OGN	0.00538516671256763
CENPP	0.015958807581138
SPTLC1	6.19068912126362e-07
SECISBP2	3.42148717067957e-07
SEMA4D	0.998125046734039
IARS	3.94825063638172e-07
NFIL3	0.938149934912657
C9orf47	0.335488141596018
AUH	0.00452443417786129
ROR2	0.261673613597109
GADD45G	0.712743283186212
SYK	0.996815674660245
DIRAS2	0.722041971739039
SPIN1	0.910847966075249
BICD2	0.228386549746614
ASPN	0.0156359546169008
PHF2	0.981313038554588
BARX1	0.68550729757031
FGD3	0.0729567950851836
NINJ1	0.27233573096341
ECM2	0.000134786107992506
IPPK	0.950506093949285
FBP2	0.00549643160024796
C9orf89	3.69506638246033e-05
PTPDC1	0.00488070335643089
HIATL1	0.0666469070600314
WNK2	0.945754314833501
ZNF484	1.1071185777653e-06
SUSD3	0.0141413861031768
ZNF169	5.85621968547502e-09
C9orf129	0.359635048368801
FAM120AOS	0.835234557877958
FAM120A	0.999728385378657
ZNF510	7.55306030108623e-09
PTCH1	0.999994703079861
CCDC180	3.1296211424857e-20
TMOD1	0.790150685366612
HSD17B3	8.42144651670313e-05
HABP4	0.00319701229120159
FBP1	0.927201233791447
ZNF782	2.78831586846768e-05
NUTM2G	0.58525996669184
CDC14B	0.411253734968492
TDRD7	0.0108233414684168
TSTD2	6.98253391675954e-07
C9orf3	6.26959805948676e-10
CTSV	0.000255092891971685
FANCC	4.51777676100082e-08
SLC35D2	0.000325931254123337
ERCC6L2	0.0771906700290099
HIATL2	0.659964989772781
AAED1	6.14334188907297e-08
ZNF367	0.761504876909181
TBC1D2	2.70496817775067e-07
GABBR2	0.999870799134941
SEC61B	0.732688298594482
NCBP1	0.999831056330705
CORO2A	1.12963020199066e-06
GALNT12	0.00165154977821702
HEMGN	1.33136207749437e-07
NANS	0.0045044860805306
XPA	0.000239430768697827
NR4A3	0.932848507998092
ANP32B	0.94614716173689
ALG2	0.084764642292133
STX17	0.0599259035786506
COL15A1	1.14256818000268e-05
C9orf156	2.33922014636412e-05
TGFBR1	0.913465178956596
TRIM14	0.0383021535268463
ANKS6	0.00332040236165405
ERP44	0.923562041590174
BAAT	3.32941633802866e-05
OR13F1	0.0123300212187396
GRIN3A	0.0547895500250625
TEX10	0.999992044938375
MSANTD3	0.236296572337346
TMEFF1	0.433859131030743
MURC	2.23180389863303e-05
MRPL50	0.000225544821519298
ALDOB	0.000506348638130096
OR13C4	4.07624689970169e-08
CYLC2	2.88990972947002e-07
OR13C8	0.0699817862432619
PPP3R2	0.234148898496099
INVS	2.13647521362233e-06
OR13C3	0.000966366504477761
LPPR1	0.887768914743384
ZNF189	0.00311740003027431
SMC2	0.998069798286501
RNF20	0.00437417461506266
TMEM246	0.247736057805685
OR13C5	0.627523354721541
OR13D1	0.0100890326778046
FKTN	0.00294752607874457
TAL2	0.502570330197904
NIPSNAP3A	7.59388522021486e-05
FAM206A	0.00245573494916399
ACTL7A	4.1714818516619e-06
KLF4	0.974265035787628
OR13C9	0.22114826266904
OR13C2	0.223402630685407
ACTL7B	5.02530840250565e-05
IKBKAP	2.62597608020364e-05
ZNF462	0.999999997536597
ABCA1	0.00877620795005581
SLC44A1	0.999660563640638
NIPSNAP3B	0.0182527782078602
RAD23B	0.957741860965082
TMEM38B	0.132008314854006
PALM2	0.0137632688642525
TMEM245	0.0006852912489066
TXNDC8	0.819358941115692
KIAA0368	0.999999691469479
PTGR1	0.0319943881425731
MUSK	0.102380561937794
OR2K2	0.00994849781531384
FRRS1L	0.557322134217476
CTNNAL1	4.37191077561378e-06
LPAR1	0.00107563608633618
EPB41L4B	0.998865879601789
DNAJC25-GNG10	0.00280278456302058
C9orf152	0.00394050857146345
AKAP2	0.416878321317949
PTPN3	0.0225460848788055
ZNF483	0.290808048359614
SVEP1	0.967856977526172
DNAJC25	0.0231946064215804
TXN	0.77995785198724
PALM2-AKAP2	0.416883667472563
UGCG	0.971221429999357
PRPF4	0.99909995113175
WDR31	0.000678852545964841
SUSD1	9.07239835794312e-08
SLC31A2	0.000206946029381176
SLC31A1	0.488642037990641
SNX30	0.990849369604331
CDC26	0.645571155661419
C9orf84	1.77102596091852e-15
PTBP3	0.951800713630445
BSPRY	6.10333715549888e-05
HDHD3	0.00463901275463774
KIAA1958	0.169140178306681
SLC46A2	0.000188476838288239
ZFP37	1.4901325816258e-09
FKBP15	5.30221010711382e-06
GNG10	0.000306424920785769
RNF183	0.0371470512295608
HSDL2	0.0007410656937689
INIP	0.088786756884711
AMBP	1.15127031655441e-10
ATP6V1G1	0.0435702176864261
POLE3	0.314784890650695
RGS3	0.00064487441541343
ZNF618	0.988208595254869
DFNB31	0.134771508620708
ORM2	0.00367989423321146
TNC	0.000228923820827203
COL27A1	0.999997275939339
C9orf91	0.00164538795775915
ORM1	0.105193148334345
TNFSF15	0.316325323809594
ALAD	0.172375390735465
DEC1	0.000168854544019806
C9orf43	6.38685284196761e-08
AKNA	0.00687904408319166
PAPPA	0.967870324391489
TNFSF8	0.837734157079011
KIF12	0.00560692318091804
RAB14	0.964372346215944
MORN5	0.00806382758506505
TTLL11	0.305396455864494
MEGF9	0.893222690359079
PHF19	0.989987709273272
DAB2IP	0.999828933403828
C5	2.85560155155742e-09
PSMD5	6.14752951747157e-06
TRAF1	0.0410440181784287
STOM	0.00293220849949145
CNTRL	9.76917687858944e-30
TRIM32	0.321534198132638
ASTN2	0.998297608109743
GSN	6.91853979377165e-06
TLR4	1.29111380063199e-05
CDK5RAP2	2.93565734784616e-14
FBXW2	0.967930911338661
NDUFA8	0.862593058211731
BRINP1	0.998342321421428
PDCL	0.273275887046482
OR1L8	0.317701129213435
PTGS1	1.56917692358392e-05
MRRF	0.000189393970762117
OR1L4	0.042274371045352
OR5C1	8.23967256475174e-05
RBM18	0.136218088404628
OR1N1	0.00251739308320693
LHX6	0.92506982588815
OR1Q1	0.000105616446378275
OR1B1	0.0310432906887891
OR1J1	0.00752025137229711
OR1K1	0.000106349338078187
OR1J2	0.0014791066174202
OR1L3	0.000276488921630364
RC3H2	0.999999579779835
OR1L6	0.00986201672029058
OR1N2	0.00964071699454075
OR1L1	0.000158174917848394
OR1J4	0.239019881140194
ARPC5L	0.764278472591481
RABGAP1	0.999999047789607
ZBTB6	0.709599915610163
LHX2	0.934585167613265
ZBTB26	0.0670894760776929
DENND1A	0.936187707461958
GPR144	0.343455691281104
STRBP	0.99975750179636
RPL35	0.840871924707684
PSMB7	0.926799561565849
GOLGA1	0.00862274403266352
SCAI	0.999636496004269
NEK6	0.521881745003888
NR6A1	0.986177844595715
WDR38	0.00741951260474858
GPR21	0.0218608849144399
OLFML2A	5.42080755268212e-05
CRB2	1.40763460716736e-05
PPP6C	0.983330108368318
NR5A1	0.93524406812818
SLC2A8	0.53917237170993
MVB12B	0.501801863720032
RALGPS1	0.9999219752418
PTRH1	0.0449188933174839
RPL12	0.128212955402658
C9orf117	0.000725984858059028
LRSAM1	0.00114339863689938
PBX3	0.473382117670421
ZNF79	0.0119037384698017
ZBTB34	0.795044154679009
LMX1B	0.753379990027385
GARNL3	0.101777142263635
MAPKAP1	0.999427878408122
ZBTB43	0.86468102680933
STXBP1	0.999710444960705
HSPA5	0.961502559109146
FAM129B	0.841121673469763
RABEPK	1.93093186710394e-06
ANGPTL2	0.798102042174215
GAPVD1	0.999999118123584
CIZ1	0.995939393540133
ENG	0.978151769945524
LCN2	0.00264628086203408
TTC16	4.49674426358861e-11
SH2D3C	0.0119955784759863
AK1	0.893081217735319
C9orf16	0.0173711573575392
NAIF1	0.109812798234936
FPGS	0.00781854390445056
DNM1	0.99954058998468
CDK9	0.00628904930887783
PTGES2	7.50661602136908e-05
DPM2	0.0171935399647575
ST6GALNAC4	0.00371969024826917
TOR2A	0.0474762258027379
SLC25A25	0.95747419800839
PIP5KL1	2.42826939503911e-06
ST6GALNAC6	0.00139505002425575
FAM102A	0.329080496156062
WDR34	0.000124928850247415
GLE1	0.0208654776041857
SPTAN1	0.99999999999802
PKN3	3.0754807529933e-07
CERCAM	0.0105173980377875
TBC1D13	0.485967408528419
ODF2	0.461005422370723
CCBL1	1.74243482371141e-07
SLC27A4	0.00342057622111667
TRUB2	0.00582641863567895
ZER1	0.997239682113019
COQ4	0.000183588479732707
ZDHHC12	0.00933691219729855
SET	0.952308530705297
C9orf114	0.903344147711078
URM1	0.469487379699799
SWI5	0.020146571424499
ENDOG	0.00589593145530933
GOLGA2	0.976756663437319
PRRX2	0.701866762978576
DOLK	0.0435162761344834
NTMT1	0.383627023749516
CRAT	4.28142529217245e-06
NUP188	0.96451372072742
SH3GLB2	0.673797969378907
C9orf78	0.3148395511246
PPP2R4	0.976889754817423
IER5L	0.818605722063315
PTGES	0.624563800096918
ASB6	0.00338372490753809
LRRC8A	0.97660154763435
PHYHD1	2.10570387364034e-08
C9orf50	2.53316319183339e-09
DOLPP1	0.523443018846965
FNBP1	0.985234549465208
FAM73B	0.00876190939797806
USP20	0.0130206743298771
TOR1B	0.701551005050386
TOR1A	0.131925306575742
PRDM12	0.650766022247765
NCS1	0.934156137729711
FUBP3	0.696789594314473
ABL1	0.999678496780562
PPAPDC3	0.799088141662061
GPR107	0.696652204770787
ASS1	0.00659696398793922
QRFP	0.00716625412718152
PRRC2B	0.999997459994875
LAMC3	1.35311306181736e-08
UCK1	0.0422501039149661
RAPGEF1	0.999931178384385
FAM78A	0.45737782334953
NUP214	0.999522677431098
POMT1	6.83659744531011e-10
AIF1L	0.0280289225493245
FIBCD1	3.86017446344523e-06
EXOSC2	0.00263715117899723
GFI1B	0.00900870245013914
AK8	3.61784083824246e-06
TSC1	0.999996749011041
SURF6	0.000310378620847315
MED22	0.0255409268059082
GBGT1	0.000458086514460427
BARHL1	0.163399823631885
C9orf171	2.67988771037072e-07
DDX31	2.26940480336931e-05
NTNG2	0.943464017970378
GTF3C5	0.00716870296963944
GTF3C4	0.568859508434001
TTF1	3.0749325741607e-06
C9orf9	0.187533838220765
OBP2B	0.51140784742508
RALGDS	0.148286320738896
SETX	0.0865092896227453
RPL7A	0.971440775637126
CEL	0.000201680243792717
MED27	0.0127450729328773
SLC2A6	0.000227676180911963
TMEM8C	0.010069044398076
BRD3	0.650668447083388
SARDH	1.2227282433217e-09
VAV2	0.0785305390939876
DBH	0.000196413065116999
SURF1	4.64276260701961e-12
REXO4	4.86931009398916e-06
FAM163B	0.448132265166598
SURF2	1.47651268822611e-06
COL5A1	0.999999999993426
ADAMTS13	1.10354763249969e-08
ADAMTSL2	0.219729185214436
C9orf96	3.03908977343671e-16
CACFD1	0.0288526206053938
SURF4	0.644889183783189
WDR5	0.997540218846864
FCN2	5.98509498697013e-09
FCN1	3.53387205062445e-12
RXRA	0.918004377738148
PPP1R26	0.973178599459207
GLT6D1	0.00237275629199541
OBP2A	9.2250400314652e-05
CAMSAP1	0.967238926408282
NACC2	0.12133296488513
PAEP	0.0267255913226861
GPSM1	0.00677888294685172
